news_id,article_title,article_date,event,event_type,url,location_prediction
62f7ce2ed1eafd03bd6fefc9,Kashmir in Fix,2019-07-25T15:39:09.000Z,"Indian narrative has got further cemented after surgical & Balakote strikes.The Modi led NDA regime doesn't want to talk outside the ambit of Indian constitution.At the same time, the separatist spectrum has been cornered from all sides.The NIA raides on separatists are accelrating with each passing day.Although the militancy has been neutralized to a great extent, but the young recruitment remains a cause of concern.The fear of death is no detternce for young of Kashmir from disrupting military's operations.The Trumps claim about mediation needs to be taken in right perspective.India & Pakistan need to take bold decisions in this regard.The US mediation can prove a stimulating factor in initiating bilateral engagements.The dialogue process needs to be immediately initiated in the larger interest of peace & stability.At the same time, the track 2nd dialogue should be encouraged by India & Pakistan.Civil society & cultural exchanges can prove vital ingrediants in this regard.India & Pakistan need to understand the gravity of the situation & resolve Kashmir problem once & for all.Better late than never.Syed Mohsin Attiqmohsinattiq2015@gmail.comDaharmunah Budgam",terror,https://kashmirobserver.net/2019/letter/kashmir-fix-45081,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefca,MMU Panel On Women’s Rights Meets At Mirwaiz Manzil,2019-07-25T17:39:46.000Z,"SRINAGAR — The members of the panel formed by Mutahida Majlisi-e-Ulema (MMU) to create awareness about women’s rights and issues across Kashmir held a meeting on Thursday at Mirwaiz Manzil under the chairmanship of Mutahida Majlisi-e-Ulema (MMU) patron Mirwaiz Umar Farooq.The members from various NGOs, including women organizations which are part of the panel formed by Mutahida Majlisi-e-Ulema (MMU) to create awareness about women’s rights and issues across Kashmir, also participated in a meeting, putting forth The members from various NGOs, including women organizations which are part of the panel's suggestions.a meeting was convened as a follow-up to the earlier meeting held on July 9, 2019 , wherein issues regarding women’s property rights, domestic violence and issues related to divorce and divorce's consequences on women were discussed in detail.The members of the panel formed by Mutahida Majlisi-e-Ulema (MMU) to create awareness about women’s rights and issues across Kashmir put forth The members of the panel formed by Mutahida Majlisi-e-Ulema (MMU) to create awareness about women’s rights and issues across Kashmir's point of view and valuable suggestions with regard to issues regarding women’s property rights, domestic violence and issues related to divorce and its consequences on women, a statement issued by Mutahida Majlisi-e-Ulema (MMU) said.A decision was taken at a meeting that to create mass awareness and mobilize people, Friday sermons and other religious gatherings for the coming month will be dedicated to highlighting issues regarding women’s property rights, domestic violence and issues related to divorce and its consequences on women in the light of Islamic teachings.It was also decided that a model Nikahnama will be framed to educate both men and women about both men and women's rights and duties in a marriage and also clearly state others terms of marriage.Those who participated in a meeting include Mufti Nazir Ahmed Qasmi, Moulana Showkat Hussain Keng, Moulana Fayaz Ahmed Zaroo (Humsafar Marriage Council), Moulana Muhammad Mukarim, Mehran Khan, Mudasir Iqbal Mir, Syed-ur-Rehman Shams,  Mantasha Bashir, Safeena Nabi, Rifat Andrabi and Farah Zaidi besides others.Meanwhile, another panel formed by Mutahida Majlisi-e-Ulema (MMU) on the issue of drug abuse, a very serious issue confronting the society, will be meeting early next week to follow up and look into ways and means in this regard, a statement issued by MMU said.",Violence,https://kashmirobserver.net/2019/city-news/mmu-panel-womens-rights-meets-mirwaiz-manzil-45045,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"SRINAGAR — National Conference (NC) vice president Omar Abdullah Thursday said National Conference (NC) should repose National Conference (NC)'s faith in the Supreme Court and refrain from bullying the people of Jammu and Kashmir with unwarranted threats of repealing articles 35-A and 370 of the Constitution.Addressing a party function at Eidgah in SRINAGAR —, SRINAGAR — National Conference (NC) vice president Omar Abdullah Jammu and Kashmir Kashmir said petitions challenging the constitutional validity of articles 35-A and 370 of the Constitution 370 are sub-judice and National Conference (NC) should wait for the verdict.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"""Do National Conference (NC) not believe in the final decree of the Supreme Court?",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"Contrary to the disdain the incumbent central government has for the rule of law and the procedures established by the law of country, National Conference (NC) has reposed National Conference (NC)'s faith in the Supreme Court,"" SRINAGAR — National Conference (NC) vice president Omar Abdullah said.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"""The matter is sub-judice, therefore it (Supreme Court) should be kept aloof from politicking.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"SRINAGAR — National Conference (NC) vice president Omar Abdullah would appeal (to India India to refrain from commenting on the issue till the final verdict comes,"" SRINAGAR — National Conference (NC) vice president Omar Abdullah added.370 grants special status to Jammu and Kashmir Kashmir and limits Parliament''s power to make laws concerning India.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"Article 35-A empowers the state assembly to define ''permanent residents'' for bestowing special rights and privileges on permanent residents.SRINAGAR — National Conference (NC) vice president Omar Abdullah said the untenable advisories issued by the state administration have created a fear psychosis in India, particularly in the Kashmir region.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"""People in the Kashmir region are going through anxiety in the wake of rumour mongering set afloat by the state administration.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,Whosoever goes to government offices is being warned to stock necessary household items and other edibles before August 15.,attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"Here what is worrisome is that the rumours are being set afloat by the people in the state administrationthe state administration,"" SRINAGAR — National Conference (NC) vice president Omar Abdullah said.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"""What is it that India and India want to achieve by bullying people?",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"It is not New Delhi that suffers whenever situation is difficult in India; it is the people of Kashmir who bear the direct brunt of a tumultuous situation,"" SRINAGAR — National Conference (NC) vice president Omar Abdullah added.SRINAGAR — National Conference (NC) vice president Omar Abdullah alleged that statements by some Union ministers, hinting at abrogation of Article 35-A after August 15, have also kept the rumour mills churning.SRINAGAR — National Conference (NC) vice president Omar Abdullah also warned against trifurcation of India.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"""Today we are hearing that India will be trifurcated.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"However, let SRINAGAR — National Conference (NC) vice president Omar Abdullah make it very clear that any misadventure in this direction will set India on fire,"" SRINAGAR — National Conference (NC) vice president Omar Abdullah said.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"""Any whimsical attempt to trifurcate India will eventually divide India on religious lines.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcb,"Articles 35-A,370- Wait Till SC verdict: Omar To Centre",2019-07-25T17:41:47.000Z,"In those circumstances India will be divided on Hindu, Muslim and Buddhist lines,"" SRINAGAR — National Conference (NC) vice president Omar Abdullah said.",attack,https://kashmirobserver.net/2019/city-news/articles-35-a370-wait-till-sc-verdict-omar-centre-45046,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,SRINAGAR — Deputy Commissioner SRINAGAR Dr Shahid Iqbal Choudhary Thursday convened a meeting to discuss the issue of harassment of women in public transport.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,a meeting to discuss the issue of harassment of women in public transport discussed the measures that need to be taken to prevent the issue of harassment of women in public transport — like creating awareness about what constitutes harassment and taking prompt and strict action against instances harassment.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,Members of a non-profit trust Kashmir Women's Collective who attended a meeting to discuss the issue of harassment of women in public transport shared Members of a non-profit trust Kashmir Women's Collective who attended the meeting's understanding of the depth of the issue of harassment of women in public transport and ideas about how the issue of harassment of women in public transport could be tackled.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,Members of a non-profit trust Kashmir Women's Collective who attended the meeting stressed the need for a mechanism that encourages women to speak out against and report instances of sexual harassment on public transport and the importance of the administration taking strict actions which will act as deterrence and help prevent the issue of harassment of women in public transport.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,The need for spreading awareness about what harassment means and an effective response mechanism was also stressed with Members of a non-profit trust Kashmir Women's Collective who attended the meeting a non-profit trust Kashmir Women's Collective calling for a widespread campaign about harassment.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,Need for training of police personnel and drivers and conductors and having a helpline in place that will help at all times and in all circumstances was also emphasised.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,Speaking on the occasion Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said it was important that the issue of harassment of women in public transport was acknowledged adding that there was indeed a need for an effective response mechanism in place to deal with the issue of harassment of women in public transport.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary agreed that awareness about the issue of harassment of women in public transport was a prerequisite and assured that the administration will do all that is required to do in that direction.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary urged a non-profit trust Kashmir Women's Collective to join hands with the administration assuring of serious and time-bound efforts to put in place a mechanism aimed at stopping the issue of harassment of women in public transport.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,SSP Traffic Tahir Gilani and SP Srinagar Majid Malik who were also present in a meeting to discuss the issue of harassment of women in public transport while speaking on the occasion said the issue of harassment of women in public transport indeed demands attention and expressed the eagerness of SSP Traffic Tahir Gilani and SP Srinagar Majid Malik who were also present in the meeting while speaking on the occasion's concerned departments to help and tackle the issue of harassment of women in public transport.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,Others including RTO Kashmir Ikramullah Tak and ADC Srinagar K K Sidha also spoke on the occasion.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,ADC Srinagar K K Sidha said the issue of harassment of women in public transport is a part of the larger problem of violence against women and stressed the need to resist and deal with all forms of violence.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,ADC Srinagar K K Sidha said an initiative of the administration which will be launched soon will do just that.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcc,Measures Discussed To Prevent Harassment Of Women In Public Transport,2019-07-25T17:46:15.000Z,Senior officers from all concerned departments of the administration were present in a meeting to discuss the issue of harassment of women in public transport.,fight,https://kashmirobserver.net/2019/city-news/measures-discussed-prevent-harassment-women-public-transport-45047,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcd,Top Official Blames ‘Deficient Drainage’ For Water-Logging,2019-07-25T17:49:17.000Z,"SRINAGAR — Deputy Commissioner SRINAGAR Dr Shahid Iqbal Choudhary Thursday visited various areas across SRINAGAR to assess the water-logging situation and inspect dewatering efforts following heavy morning rainfall in SRINAGAR.“Dr Shahid said water-logging as a result of rains throws a major challenge because of deficient drainage in the district adding that the district administration is fast-tracking efforts to bridge shortfalls through a comprehensive drainage project that will address deficient drainage in the district,” an official spokesperson said.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said response mechanism to deal with the water-logging situation was fully activated soon after heavy morning rainfall in Srinagar had started adding that all concerned line departments were on the ground in efforts towards quickest possible dewatering of affected areas.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said concerned departments had been instructed to ensure swift dewatering of all roads and lanes especially those leading to important installations like hospitals and receiving stations.",attack,https://kashmirobserver.net/2019/city-news/top-official-blames-deficient-drainage-water-logging-45048,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcd,Top Official Blames ‘Deficient Drainage’ For Water-Logging,2019-07-25T17:49:17.000Z,"Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said concerted efforts ensured earliest possible dewatering of roads across SRINAGAR.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said that in addition to 80 dewatering stations and 115 mobile pumping stations of the SMC over a dozen fire tenders and pumps of the F&ES were pressed into service for dewatering efforts across SRINAGAR adding that this was in addition to 10 pumping stations of the UEED covering areas surrounding the Dal lake.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said all line departments including PWD, PHE, the SMC, PDD, the UEED and Traffic had deployed adequate men and machinery on the ground to deal with the water-logging situation.",attack,https://kashmirobserver.net/2019/city-news/top-official-blames-deficient-drainage-water-logging-45048,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcd,Top Official Blames ‘Deficient Drainage’ For Water-Logging,2019-07-25T17:49:17.000Z,"Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said officers were designated as nodal officers for different zones to monitor the situation within officers's areas of jurisdiction.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary also visited various Old City areas on the occasion and tock stock of water-logging situation and dewatering efforts underway there.Senior officers from all concerned departments including SSP Traffic, ADC Srinagar, JD PMDD ExEns and field officers accompanied Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary on the occasion.",attack,https://kashmirobserver.net/2019/city-news/top-official-blames-deficient-drainage-water-logging-45048,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"NEW DELHI — India on Thursday played down the controversy over US President Donald Trump's claim that Prime Minister Narendra Modi asked US President Donald Trump's to mediate on the Kashmir issue, saying it is time to move on.Ministry of External Affairs spokesperson Raveesh Kumar asserted that India's relationship with the US remains very strong.US President Donald Trump's had said that US President Donald Trump's ""would love to be a mediator"" in the Kashmir issue Kashmir if US President Donald Trump's could help.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"""If US President Donald Trump's can do anything to help, let US President Donald Trump's know,"" US President Donald Trump's said in response to a question during Pakistan Prime Minister Imran Khan's US visit, adding that US President Donald Trump's is ready to help if the two countries ask for help.US President Donald Trump's was with Prime Minister Narendra Modi two weeks ago and we talked about the Kashmir issueKashmir.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"And Prime Minister Narendra Modi said, 'would US President Donald Trump's like to be a mediator or arbitrator?'",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"US President Donald Trump's said, 'where?'",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"(Prime Minister Narendra Modi said) 'Kashmir',"" US President Donald Trump's said.India has been consistent with India's policy that Kashmir is a bilateral issue between the two countries Pakistan and there is no scope for any role by any third party.Ministry of External Affairs spokesperson Raveesh Kumar also termed Pakistan Prime Minister Imran Khan's's remarks that 30,000-40,000 ""armed people"" who fought in Afghanistan or Kashmir were still in Pakistan Prime Minister Imran Khan's's as a ""glaring admission"".",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,Ministry of External Affairs spokesperson Raveesh Kumar asserted that it is time for Islamabad to take credible and irreversible action against terrorists.,kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"""It is a glaring admission by the Pakistani leadership,"" Ministry of External Affairs spokesperson Raveesh Kumar.It is time for Pakistan to take credible and irreversible action against terrorists, Ministry of External Affairs spokesperson Raveesh Kumar said.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"Addressing a think-tank in Washington on Tuesday, Pakistan Prime Minister Imran Khan's said about 30,000 to 40,000 militants who had trained and fought in ""some part of Afghanistan or Kashmir"" were in Pakistan Prime Minister Imran Khan's's .",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"""It is a glaring admission by the Pakistani leadership....",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"This is not the first time that Pakistan and Pakistani leadership owned up to the presence of militant training camps and militants in Pakistan.... the presence of militant training camps and militants in Pakistan is also in public knowledge and international community knows about the presence of militant training camps and militants in Pakistan,"" Ministry of External Affairs spokesperson Raveesh Kumar said.Ministry of External Affairs spokesperson Raveesh Kumar said as Pakistan Prime Minister Imran Khan's acknowledged the presence of militant training camps and militants in Pakistan, ""it is time for militant training camps to take credible and irreversible action against militant training camps.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"""""They should make sure that the safe havens and sanctuaries in Pakistan should be neutralised.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"We feel that half-hearted measures to please international community won't do,"" Ministry of External Affairs spokesperson Raveesh Kumar added.India and Afghanistan have been accusing Pakistan of providing safe haven to the Afghan Taliban, the Haqqani network, Jaish-e-Mohammed, Lashkar-e-Taiba and other militant groups.Pakistan Prime Minister Imran Khan'sthe US, also admitted to American lawmakers that successive governments in Pakistan did not tell the truth to the US, in particular in the last 15 years, that there were 40 different militant groups operating in Pakistan Prime Minister Imran Khan's's .",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"""Until We came into power, successive governments in Pakistan did not have the political will, because when you talk about militant groups, Pakistan still have about 30,000-40,000 armed people who have been trained and fought in some part of Afghanistan or Kashmir,"" Pakistan Prime Minister Imran Khan's said at the US Institute of Peace.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"""We are the first government that has started disarming militant groups.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,This is the first time disarming's happening.,kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"We've taken over militant groups's institutes, militant groups's seminaries.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefcf,'It Is Time To Move On': MEA On Trump's Remarks,2019-07-25T18:10:49.000Z,"We have administrators there,"" said Pakistan Prime Minister Imran Khan'sWe.India has been making diplomatic efforts to corner Pakistan on the issue of militancy.India has not been engaging with Pakistan since early 2016 following an attack on the Indian Air Force base at Pathankot in January 2016, maintaining that talks and terror cannot go together.",kill,https://kashmirobserver.net/2019/regional-news/it-time-move-mea-trumps-remarks-45051,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,2019-07-25T18:27:43.000Z,"SRINAGAR — The salaries of the Commissioner Secretary and the Director Animal Husbandry Department Kashmir shall stand stopped if wages to a daily wager were not released within a week, the state high court said on Thursday.",rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,2019-07-25T18:27:43.000Z,"The orders were passed by a bench of Justice Ali Mohammad Magrey after hearing a petition filed by one Shahbaz Shafi Ganai who alleged violation of final order passed on 13 February 2015, in terms whereof, the Court had directed the government to take a decision regarding his absorption in the Government service with further direction that till the decision in the matter is taken, the present position of the petitioner shall not be disturbed and be paid wages regularly.The status report filed by the Director Animal Husbandry Department Kashmir Kashmir revealed that the case of the petitioner along with other casual labourers of Animal Husbandry Department stands already uploaded on the website devised by the Finance Department for the purpose of regularization.It is further stated in The status report filed by the Director, Department of Animal Husbandry, Kashmir that the present position of the petitioner stands maintained.",rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,2019-07-25T18:27:43.000Z,"However, earned wages of the petitioner have been partly released and for the remaining part requisition has been made with the Administrative Department for release of funds.On 7 June last year after considering the fresh status report, the Commissioner Secretary was asked to ensure payment of outstanding wages to the petitioner within a period of three weeks.On  10 April this year, when the matter was again taken up for consideration, the state high court had extracted The orders and granted some more time to the respondents to ensure release of outstanding payment of wages with further direction that in the event balance  payment of wages are not released before the next date of hearing, the Director Animal Husbandry Department Kashmir Kashmir shall remain personally present in the state high court along with details of the account head of Animal Husbandry Department.",rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052,TO_BE_FILLED
62f7ce2ed1eafd03bd6fefd0,Salary of Animal Husbandry Top Brass Put on Hold,2019-07-25T18:27:43.000Z,"the Director Animal Husbandry Department Kashmir Kashmir appeared and when  asked, stated that the case for release of outstanding amount of wages is not in respect of the petitioner only, but there are number of casual labourers, whose past wages have also not been released as yet, as the requisition is made for release of funds to the Administrative Department, Government of Jammu and Kashmir.“Admittedly, the petitioner is working as casual labourer in Animal Husbandry Department and has earned the wages.",rape,https://kashmirobserver.net/2019/local-news/salary-animal-husbandry-top-brass-put-hold-45052,TO_BE_FILLED
