news_id,news_title,event,location_prediction,village,district,state,date_prediction,event_type,url
62f7ce2ed1eafd03bd6febd7,Hari Singh’s Birthday To Be Holiday?,“the Dogra rule discriminated Muslims on the basis of Muslims's religion and also interfered in Muslims's religious affairs.,Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T18:45:01.000Z,strike,https://kashmirobserver.net/2019/local-news/hari-singhs-birthday-be-holiday-44916
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"""Reports about the Jammu and Kashmir administration trying to arm civilians under the garb of creating Village Defence Committees (VDC) in the sensitive Chenab Valley are disturbing and alarming especially at the time when the government has to be inclusive to avoid further alienation of youth across the state,"" PDP president Mehbooba Mufti said in a statement here.",Jammu and Kashmir,,,,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"""In communally sensitive areas like the sensitive Chenab Valley, the plans are fraught with only dangerous consequences.",Jammu and Kashmir,,,,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,The union government recently had planned to wind up all such defence committees.,Jammu and Kashmir,,,,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"But suddenly, taking a U-turn, not only such committees are being strengthened but even fresh arms are being issued (and) that too to the people with a particular political ideology,"" PDP president Mehbooba Mufti added.",Jammu and Kashmir,,,,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"Village Defence Committees (VDC) were setup in the mid-1990s with an aim to strengthen the security of those living in remote and mountainous areas of Doda, Kishtwar, Ramba, Rajouri, Reasi, Kathua and Poonch districts of the region.",Doda,Doda,Doda,JAMMU & KASHMIR,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"The members of Village Defence Committees (VDC) not only guard the identified villages along the border, but also the infrastructural installations in and around the identified villages along the border.",Doda,Doda,Doda,JAMMU & KASHMIR,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"PDP president Mehbooba Mufti also condemned the registration of a ""false and frivolous"" FIR against PDP leaders, including former legislator and senior leader Firdous Tak and youth district president Kishtwar Wasil Doolwal, for seeking immediate rollback of the plans.",Doda,Doda,Doda,JAMMU & KASHMIR,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"""The party leaders have represented the sentiments and aspirations of the people but it seems that the Jammu and Kashmir administration are working under pressure from a particular political organisation.",Jammu and Kashmir,,,,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"The registration of the case only speaks about the sorry state of affairs in the sensitive Chenab Valley,"" PDP president Mehbooba Mufti Jammu Kashmir said.",Jammu and Kashmir,,,,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febd9,Plans To Arm Civilians In Chenab Valley 'Dangerous’: Mehbooba,"PDP president Mehbooba Mufti demanded immediate withdrawal of a ""false and frivolous"" FIR.",Jammu and Kashmir,,,,2019-07-20T18:45:11.000Z,strike,https://kashmirobserver.net/2019/local-news/plans-arm-civilians-chenab-valley-dangerous-mehbooba-44926
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon discussed “threadbare the issues that hinder the completion of these projects  and directions were passed to remove the bottlenecks and expedite the work so that projects can be completed at earliest,” an official spokesperson said.",Bandipora,Bandipora,Bandipore,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon was also informed that there are eight sanctioned projects under CRF including six road projects of length 78 Kms costing Rs 105.90 crores including Arin-Bandipora road, Sumbal-Bandipora road, Authwatoo-Mantrigam-Bankoot-Sonerwani road and two bridges at Hakbara and Arin.",Bandipora,Bandipora,Bandipore,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon was informed that five projects shall be completed this year and Rs 49.74 Cr have been spend so far on five projects.",Bandipora,Bandipora,Bandipore,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon was attended by District Development Commissioner Bandipora Shahbaz Ahmad Mirza, Additional District Development Commissioner Mohammad Yousuf Mir, Additional Deputy Commissioner Zahoor Ahmad Mir, Assistant Commissioner Revenue Reyaz Ahmad Beigh, Joint Director Planning Imtiyaz Ahmad , Heads of various departments, District officers and other senior officers of Bandipora.",Bandipora,Bandipora,Bandipore,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"On the occasion DDC Bandipora gave a detailed account of various developmental works undergoing in different sectors and briefed Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon about the progress on implementation several projects besides “discussing the issues that hinder the pace of work.” Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon directed the officers of various departments including Tourism, Agriculture, Horticulture, Sericulture, Forest, Fisheries and other departments to explore possibilities in Bandipora that can provide more job avenues to the   people of Bandipora.",Bandipora,Bandipora,Bandipore,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon said a large number of people earn livelihood from the Wullar lake.",Bandipora,Bandipora,Bandipore,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"While review various sectors, Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon urged the officers of various departments including Tourism, Agriculture, Horticulture, Sericulture, Forest, Fisheries and other departments to work in close coordination so that the bottlenecks , are removed at earliest.",Bandipora,Bandipora,Bandipore,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon said several projects linger for long time just because of weak coordination among various departments.",Bandipora,Bandipora,Bandipore,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febda,Bpr Roads: Just 24.75 Kms Macadamized Against Target of 104.93,"Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon reviewed the status of macademisation of Srinagar-Bandipora road, Bandipora-Gurez-Tulail Road, up-gradation and widening of Bandipora-Sopore road, status of under-construction District Hospital Bandipora, Badampora-Bandipora Transmission Line and other vital projects of public importance in Bandipora.",Srinagar,Srinagar,Srinagar,JAMMU & KASHMIR,2019-07-20T18:45:12.000Z,attack,https://kashmirobserver.net/2019/local-news/bpr-roads-just-2475-kms-macadamized-against-target-10493-44929
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Pakistani nationalism was modelled around the 'valour' of Muslim kings who ruled the sub-continent for several centuries and India does the same with India's ruling party aggressively rephrasing history to promote Hindu nationalism.Partitioned along religious lines in 1947, India and Pakistan became Hindu and Muslim-dominant countries respectively, resulting in the exodus of a large Hindu population from Pakistan into India, and vice versa.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"In the years to come, as India and Pakistan constructed ‘national stories’, history with all history with all its characters's characters was also partitioned into Pakistani and Indian versions.The complexity, contradictions and the continuity of history was neatly compartmentalised into Muslim, Hindu and Sikh history.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Muslim kings such as Mahmud Ghaznvi, Babur, and Aurangzeb, who had either raided India or ruled India directly as a result of these invasions, became heroes of India for Muslims.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Legends and tales of Muslim ‘valour’ in the face of Hindu ‘cowardice’, as represented through the stories of Muslim kings such as Mahmud Ghaznvi, Babur, and Aurangzeb, who had either raided India or ruled it directly as a result of these invasions, not just became national truths but also a source of inspiration for PakistanPakistan's .For example popular legends about Mahmud Ghaznvi, stating how Mahmud Ghaznvi defeated a major Hindu confederacy of thousands of soldiers with only a few hundred armed men, became part of the national historical discourse.",India,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"In 2004, a surface-to-surface short-range ballistic missile in Pakistan was named Mahmud Ghaznvi, in honor of Mahmud Ghaznvi.This framework of extolling Muslim kings also crept into archaeology and heritage preservation.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,In the 1970s the populist Prime Minister Zulfikar Ali Bhutto ordered the renovation of the much-neglected mausoleum of Qutubuddin Aibak in Lahore.,Lahore,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"King of north India for a short period of time in the 13th Century, Qutubuddin Aibak rose to power from the humble origins of being a slave, Qutubuddin Aibak's story neatly fitting into the narrative of comparing the ‘democratic’ spirit of Islam with a ‘caste-ridden’ Hinduism.",Lahore,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Interestingly the meteoric rise of the populist Prime Minister Zulfikar Ali Bhutto was also premised on the populist Prime Minister Zulfikar Ali Bhutto's antagonism with India, which the populist Prime Minister Zulfikar Ali Bhutto often expressed in historical terms citing the ‘centuries’ old conflict between Hindus and Muslims.",India,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"While the much-neglected mausoleum of Qutubuddin Aibak in Lahore was being renovated, a historical Hindu temple facing the much-neglected mausoleum of Qutubuddin Aibak in Lahore was left to a historical Hindu temple facing the mausoleum's fate, a historical Hindu temple facing the mausoleum's crumbling structure taken over by several residents.On the other hand, in India the same narrative was crafted with villains becoming heroes.",Lahore,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Using a language that became popular during the colonial era, Muslim rulers and invaders were categorised as ‘foreigners’ while Hindu kings who had opposed Muslim rulers and invaders came to be seen as ‘nationalists’ fighting for the sovereignty of India.",India,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Hindu rulers such as the 12th-century King Prithviraj Chauhan, who lost the 12th-century King Prithviraj Chauhan, who lost his empire to Muhammad of Ghor's empire to Muhammad of Ghor, became a national hero.",India,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"There is an Indian Prithvi Missile, as opposed to the Pakistani Ghori Missile.Similarly the character of the 17th-century Hindu King Chhatrapati Shivaji, who challenged the Muslim Mughal ruler Aurangzeb, became significant.",India,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"a right-winged Marathi nationalist party in the Indian state of Maharashtra calls a right-winged Marathi nationalist party in the Indian state of Maharashtra Shiv Sena, the army of the 17th-century Hindu King Chhatrapati Shivaji, who challenged the Muslim Mughal ruler Aurangzeb.This process of historical appropriation has only gained momentum under the Hindu right-wing Bharatiya Janata Party (BJP) which has been in power since 2014.",Maharashtra,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"In 2014, Aurangzeb Road in Delhi, named after the Muslim Mughal ruler Aurangzeb, was rechristened Dr APJ Abdul Kalam Road.",Delhi,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"In 2018, the name of the city Allahabad, a name which was given to the city Allahabad by the 16th-century Mughal Emperor Akbar, was changed to Prayagraj, as part of the Hinduisation process.",Allahabad,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,Pakistan experienced this phenomena soon after Pakistan's creation with Hindu names being replaced by Muslim ‘symbols’ and ‘heroes’.There are signs however that the situation is changing.,Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Eager to promote a softer image of Pakistan, in the face of rising extremism, Pakistan began warming up to Pakistan's non-Muslim history.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"In 2018, the Supreme Court of Pakistan took up the case of an ancient Hindu temple, Katas Raj, and ordered Pakistan to maintain an ancient Hindu temple, Katas Raj's sanctity.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Similarly Pakistan in 2018 opened discussion for the Kartapur Sahib corridor, a sacred Sikh shrine in Pakistan.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"inaugurated was a rather remarkable step for PakistanPakistan's .inaugurated however, has had to face backlash.",PakistanPakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"Columns in local newspapers and other social media posts have challenged the act of Pakistan recalling ‘oppressive’ acts of Ranjit Singh, an 18th-century Sikh ruler who has long been portrayed as a villain in Pakistani historiography, celebrated in India against the Muslims.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,For now it seems Pakistan is adamant in ignoring the opposition.,Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,"However, the framework that divides Muslim and non-Muslim history, Muslim and non-Muslim heroes, still remains part of Pakistan and Pakistan's outlook on history, with the statue of Ranjit Singh, an 18th-century Sikh ruler who has long been portrayed as a villain in Pakistani historiography, celebrated in India being more of a symbolic act than representing any structural change.",Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febdc,Why Pakistan's Historical Heroes Are India's Villains And Vice-Versa,inaugurated is still a far cry from dismantling the system that has been more than 70 years in the making.The Article First Appeared In TRT World,Pakistan,,,,2019-07-20T18:45:16.000Z,fight,https://kashmirobserver.net/2019/opinion/why-pakistans-historical-heroes-are-indias-villains-and-vice-versa-44931
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,"a chargesheet was filed in a local court against Tariq Mehmood, Tariq Mehmood's wife Shazia Kousar, Zaffar Iqbal, Zaheer Abbas, Imtiaz Ahmad and Murtaza Ahmad -- all residents of Mendhar tehsil, a police spokesman said.",Mendhar tehsil,,,,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,a police spokesman said six persons arrested in connection with alleged huge financial fraud in Poonch district of the state are presently in judicial custody.,Mendhar tehsil,,,,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,"""The case pertains to huge financial fraud committed by a non-banking financial company in the name and style of 'Hables-e-Commerce Private Limited' run by six persons arrested in connection with alleged huge financial fraud in Poonch district of the state.",Mendhar tehsil,,,,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,"Huge amounts were deposited by the people of Rajouri and Poonch district of the state districts with a non-banking financial company in the name and style of 'Hables-e-Commerce Private Limited' run by the six accused persons,"" a police spokesman said.",Rajouri,Rajouri,Rajouri,JAMMU & KASHMIR,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,"However, six persons arrested in connection with alleged huge financial fraud in Poonch district of the state went underground after collecting Huge amounts, a police spokesman said, adding The case was initially registered at police station Mendhar and subsequently transferred to The Jammu and Kashmir Police's Crime Branch considering the public importance and the amount of money involved.",Rajouri,Rajouri,Rajouri,JAMMU & KASHMIR,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,"During investigation by The Jammu and Kashmir Police's Crime Branch, six persons arrested in connection with alleged huge financial fraud in Poonch district of the state were arrested and property and cash worth Rs 1.5 crore was seized, a police spokesman said.",Rajouri,Rajouri,Rajouri,JAMMU & KASHMIR,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,"Besides, a police spokesman said, eight shops worth Rs 1 crore were also attached, while the bank accounts of six persons arrested in connection with alleged huge financial fraud in Poonch district of the state were frozen.",Rajouri,Rajouri,Rajouri,JAMMU & KASHMIR,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,"Investigation by The Jammu and Kashmir Police's Crime Branch has proved the offences pertaining to criminal conspiracy and cheating by six persons arrested in connection with alleged huge financial fraud in Poonch district of the state, a police spokesman said.",Rajouri,Rajouri,Rajouri,JAMMU & KASHMIR,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febde,Chargesheet Filed In Financial Fraud Case,a police spokesman said further investigation of The case is in progress to identify and prosecute the other persons who were partners in alleged huge financial fraud.,Rajouri,Rajouri,Rajouri,JAMMU & KASHMIR,2019-07-20T18:46:00.000Z,crime,https://kashmirobserver.net/2019/local-news/chargesheet-filed-financial-fraud-case-44928
62f7ce2ed1eafd03bd6febe1,Paramedics Announce Hunger Strike From Monday,A senior leader of Jammu and Kashmir Medical Employees Federation told a local news agency that thousands of paramedics of GMC and associated hospitals who were appointed since 2011 under SRO 384 on academic arrangements are working tirelessly without any break since 2011.,Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T18:46:10.000Z,strike,https://kashmirobserver.net/2019/local-news/paramedics-announce-hunger-strike-monday-44927
62f7ce2ed1eafd03bd6febe1,Paramedics Announce Hunger Strike From Monday,The paramedical staff of tertiary care hospitals demand regularization of The paramedical staff of tertiary care hospitals's services.,Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T18:46:10.000Z,strike,https://kashmirobserver.net/2019/local-news/paramedics-announce-hunger-strike-monday-44927
62f7ce2ed1eafd03bd6febe1,Paramedics Announce Hunger Strike From Monday,"“The paramedical staff of tertiary care hospitals decided to go on strike against the government for not addressing The paramedical staff of tertiary care hospitals's genuine demands which include framing of regularization policy,” A senior leader of the federation said adding that most of The paramedical staff of tertiary care hospitals are over aged now and cannot apply for fresh posts if referred to SSRB.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T18:46:10.000Z,strike,https://kashmirobserver.net/2019/local-news/paramedics-announce-hunger-strike-monday-44927
62f7ce2ed1eafd03bd6febe1,Paramedics Announce Hunger Strike From Monday,"“The already existing tertiary care hospitals are backbone of our society like LD which is lone maternity hospital, SMHS hospital, GB Panth hospital, Chest Disease hospital and Bone and Joint Hospital Barzulla.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T18:46:10.000Z,strike,https://kashmirobserver.net/2019/local-news/paramedics-announce-hunger-strike-monday-44927
62f7ce2ed1eafd03bd6febe1,Paramedics Announce Hunger Strike From Monday,"All doctors have been studying in The already existing tertiary care hospitals and despite all that the government has not fulfilled the government's genuine demands and is unmoved,” A senior leader of the federation said.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T18:46:10.000Z,strike,https://kashmirobserver.net/2019/local-news/paramedics-announce-hunger-strike-monday-44927
62f7ce2ed1eafd03bd6febe1,Paramedics Announce Hunger Strike From Monday,Among their demands include non-regularization of the academic arrangement employees even after nine years of service; non-regularization of HDF and SDF hospital staff; non repealing of SRO 384; and non-enhancement of salary of HDF and SDF staff.,Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T18:46:10.000Z,strike,https://kashmirobserver.net/2019/local-news/paramedics-announce-hunger-strike-monday-44927
62f7ce2ed1eafd03bd6febe1,Paramedics Announce Hunger Strike From Monday,"According to officials, if The paramedical staff of tertiary care hospitals to go on strike, the patient care will be hit badly in The already existing tertiary care hospitals.",Jammu and Kashmir Medical Employees Federation 's,,,,2019-07-20T18:46:10.000Z,strike,https://kashmirobserver.net/2019/local-news/paramedics-announce-hunger-strike-monday-44927
62f7ce2ed1eafd03bd6febef,Kashmir Police now on net,The website www.kashmirpolice.jk.gov.in was inaugurated by Director-General of Police (DGP) Jammu and Kashmir Dilbagh Singh.,Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T19:08:17.000Z,crime,http://feedproxy.google.com/~r/kashmir-reader/~3/vOMxfKFAmfQ/
62f7ce2ed1eafd03bd6febef,Kashmir Police now on net,"“a website that promises to provide real time updates, statistics related to crime, and a portal for grievance redressal of citizens hosts basic information about an FIR, the procedure [&#8230;]",Jammu,Jammu,Jammu,JAMMU & KASHMIR,2019-07-20T19:08:17.000Z,crime,http://feedproxy.google.com/~r/kashmir-reader/~3/vOMxfKFAmfQ/
